

没有户口就不能办理重大疾病转诊单吗		询问_业务_材料
有多少人理解寿险能为我们的生活带来什么		理赔_申请_资料
我是今年五月份办理灵活就业的，之前享受慢病保险待遇。现在糖尿病慢病能否继续享受待遇		介绍_定义_疾病
定期寿险和重疾险的区别是什么		介绍_产品_对比
韦迪注射用泮托拉唑钠平安意外险能报销吗		询问_产品_费用与报销
我是去年因**不好住院治疗，总费用14多元新农合报了7万多，大病救助保报了1万多元，请问大病保险还		询问_产品_费用与报销
平安爱满分少儿保险优点有哪些，投保需要体检吗		询问_体检_标准
你以为，续保时都不用再进行健康告知了吗		询问_如实告知
少儿重疾险不能乱买，这几个因素不得不考虑		other
寿险与健康险区别是什么		区别
保险那么多，只买重疾险或者医疗险，会有什么不一样		理赔_申请_资料
重疾险是买短期的好还是买长期的好		other
老人昏迷,购买保险的账户密码不知道怎么办		other
千万不要在“中国民航”订票，婴儿票比航空公司高出一倍多还不带保险，骗子网站，大家千万不要上当！		询问_保险责任
单位上班未满一个月出现意外骨折住院费可以报销吗		询问_产品_费用与报销
给孩子重疾险买多少合适 购买原则是什么		询问_投保_年龄_限制
老年人60岁重大疾病保险投保刻不容缓，该如何选择		询问_投保_年龄_限制
小孩子可以缴纳大病保险吗		询问_投保_年龄_限制
孩子在幼儿园摔伤缝针在学校有保险,学校应不应该赔偿		询问_售后
我是教育机构美术老师，怀孕后提出在前台工作，然而美术老师一直没有找到，三个月一直干两份工作合适吗？		other
医保住院有时间限制吗 医保最多只能住院15天吗		询问_合作单位_合作医院
退休人员6月1日死亡后6月份的工资还有吗?		询问_合同_解除
住院1个多月，输液一个多月，想停液几天，我想知道停液了保险公司还给报销么？		介绍_产品
深度测评：有了医疗险，还需要重疾险吗		询问_产品_推荐
招商银行大病保险有哪些		询问_疾病种类_包含_疾病
泰康意外保险交满10年三十年后可以拿到钱不		询问_保费_缴纳
儿童保险报告出炉，大数据告诉你如何给孩子买保险		询问_投保_年龄_限制
长期护理保险如何缴费		询问_保费_缴纳_方式
八年前开过乳腺纤维瘤，已经全愈，能买重疾险么		询问_产品_推荐
可以买什么重疾或者防癌险		理赔_申请_资料
开车门发生交通事故对方受伤牙齿碰掉。我负全部责任。对方实际医疗费1500一颗牙，保险公司承担800		询问_保险责任
交通事故伤者打官司，保险公司会派律师处理吗		理赔_申请_资料
农村医保补交后三个月才可以使用，我交过钱2个月后住院，第三个月可以报销吗		询问_增值服务_内容
医疗险和重疾险如何选择 年轻人如何购买		询问_投保_指引
31岁女买平安智胜人生终身寿险（万能型）怎么样		询问_保费_核算
65岁以上老人在门卫工作,晚饭后在外散步意外摔伤，单位承担责任吗		other
65岁以上老人在门卫工作,在外意外摔伤怎么处理		理赔_申请
我是复员军人，可以享受大病救助吗？		介绍_定义_疾病种类
入住养老院体检报告安等几天		询问_体检_标准
有血压高病史由于雨天路滑骑电车把腿摔骨折了意外险给报吗		询问_增值服务_内容
交通事故车主可以起诉保险公司吗？		询问_保险事故通知
老年人买什么住院险和意外险好		询问_保险金_给付
有商业保险康悦医疗A款,做包皮手术能有的理赔吗		理赔_申请_疾病种类
17年3月的金立手机有没有手机屏幕的意外险		询问_信息误告
交通事故我全责，医药费1万元以内，保险公司扣除15%费用算自费药不报销？		other
飞机廷误险会取消吗		other
交通事故车主全责，伤者(快60了)肋骨骨折两根过了三个多月，要去司法鉴定，鉴定什么，需不需保险参与		理赔_速度
本人现在生孩子想用农村医疗保险报销，但是医院打电话来说我之前在学校交过市医保了不能报销要取消市医保		询问_联系方式
教育金保险如何返还？		询问_产品_期满返还
教育金有哪些保障功能？		询问_保险责任
如果想要给孩子买保险，需要注意什么？		询问_投保_年龄_限制
以前有住院记录，买了保险，以后生病了要理赔时保险公司会不会说你有住院记录不给陪！那钱不是白交了吗		理赔_速度
激光飞秒手术算不算就医行为		询问_合作单位_合作医院
慈溪观海卫镇小孩要上一年级？除了需要交社保还需要什么条件？办理社保需要哪些资料？是外地人谁可以说说		限制_购买_产品
农村养老院让老年人干活违法吗		询问_增值服务_内容
你给你你家孩子投保了啊，我现在也在考虑买不买呢		询问_投保_年龄_限制
想趁着小长假和女朋友去旅游，会有户外运动，有没有保障足价格好的保险呢？		保障_范围_疾病
男票计划北美旅游，我买份HUTS保险，一周贵不贵啊？		询问_保费_核算
在技校读了一年退学，过两年住院报销农合说学校有份保险不能报，打电话去学校咨询说只交了一年，已经无效		询问_产品_费用与报销
美团保险是主要对美团外卖配送员的意外险吗		询问_增值服务_内容
金佑人生的分红什么时候可以领取		询问_合同_领取方式
我给我儿子买的鑫祥两全分红型的保险，我就觉得像是被坑了的。但是我现在想给加一份医疗保险可以吗？		保险产品支持保全项
父亲是本地户口，孩子是外地户口，而且有住房，有社保，孩子一直在当地就读的，有什么手续		询问_产品_推荐
我单位（轮渡公司）已经承认了是按退职发的生活费，为什么社保不更改？我记得退休的时候填写二字国有。		询问_产品_推荐
我父亲四级工伤退休后于18年3月18日死亡丧葬费怎么报		询问_产品_推荐
大病选缴保险业务代扣签约银行是什么意思		询问_增值服务_内容
子宫肌瘤很小买医疗险和重疾也需要告知吗？可以是你说的很小的问题，不告知范筹吗？		询问_如实告知
旅游发生意外，意外险如何赔付？有期限吗？		理赔_申请
只许—①医院②保险公司功利【越健康越保护】 不许—个人功利 爱攻击他人功利 有本事先扳倒保险+医院		理赔_医院
没住过院但是检验报告单特别多上大病险属于骗保吗		介绍_定义_释义项
有没有农民大病救助		介绍_定义_疾病种类
6岁孩子溺水，抢救7天脑细胞死亡，只有50元学平险，最高赔付多少？		询问_产品_最高保额
有医保卡如果要住院的话怎么报销		询问_产品_费用与报销
我买的太平洋保险做输卵管手术住院治疗报销吗?		询问_产品_费用与报销
健康保险又叫什么名称		介绍_公司_名称
小孩医保如何补交		询问_投保_年龄_限制
交通事故 我全责 被撞人把车主和保险公司告上法庭		介绍_定义_释义项
2018年6月份残疾补贴什么时候发放		询问_增值服务_内容
我听到讲师讲的意外险有什么感想		介绍_产品
打玻璃酸钠针意外保险能扳销吗		询问_增值服务_项目
甲状腺低下儿童能买医疗保险吗		限制_购买_产品
大病救助怎么办理！		介绍_定义_疾病种类
我是玖级伤残与企业解除劳动关系，企业不给生活扑贴与交通费以及失业保险金这合法吗？		询问_产品_费用与报销
白水县2017大病医疗保险报销手续都办了半年多了，钱还没有打到患者帐户上，不知道是咋回事，问谁啊？		询问_产品_费用与报销
我是玖你伤残与企业解除劳动关系，企业不给生活扑贴以及交通费还有失业保险金这合法吗？		询问_产品_费用与报销
平安健康险可以贷款吗		询问_保单_借款
有死者的身份证号码,怎样在网上查他的意外保险		理赔_申请_资料
税延型商业养老险划算吗？		other
疾病住院身故，是否住院理赔，身故理赔分开报吗		询问_产品_费用与报销
哪些人可购买税延型商业养老险？		限制_投保人
税延型商业养老险有哪些优惠规定？		询问_产品_优惠
城镇居民医保，目前骨折保守治疗，现在住院，但不再用药，医生说可以出院静养，不然医保局会查		询问_投保_指引
农业银行理财产品2018百年人寿		限制_投保_职业
我跟前妻生了两个孩子离婚后一人带一个户口已经迁走了，现妻怀孕了我老婆买了社保生育险可以报销吗？		询问_投保_年龄_限制
买的仁寿保险一份意外和一份重大疾病保险，今年第三年，想退保怎么办		询问_合同_解除
我是外地来北京的务工人员，因为流动性强，没法办理居住证，我孩子现在要打预防针。需要什么东西。		介绍_定义_释义项
国寿福终身寿险至尊版，49岁加住院医疗要查体吗		询问_产品_推荐
家里有医保卡，医保卡能体检的时候用吗？		询问_体检_标准
民生保险旗下民生健康官网是哪个？		other
国寿福终身寿险至尊版痔疮给报吗		询问_保险责任
出了交通事故一年了，保险会不会过期？		询问_合同_成立
我有太平洋寿险保单，交三年了，每年2460元，能贷款吗，能贷多少？		询问_保单_借款
如果我交保险每个月是579.交10年，80岁返还所交保费的128%是多少钱		询问_保费_核算
老婆怀孕快5个月了但已辞职社保中断回老家生小孩，我在中山有交社保 6年了是否可以享受优惠政策？		询问_保费_核算
感冒住院必须待够1个星期才能够报社保吗		询问_产品_费用与报销
小孩子该买什么保险？		询问_投保_年龄_限制
交了60元的意外险出院共花了了2000元能报销多少?		询问_产品_费用与报销
生小孩之前生育保险没有满一年,生小孩后连续交了几个月,加起来满一年多两个月了，这个月停保，请问现在		other
私自拆公家车辆导致意外		保障_范围_情景
交通事故人受伤，我保险都有交警队，现在叫我交二万元押金提车，不然对方起诉到法院扣车。		询问_投保_指引
建筑工程团体意外险每个省份价格不一样吗		other
生孩子发现乙肝病毒保险公司查得到吗?		保障_范围_情景
交了两次保费，一种是自驾车意外险1300多，一种是大病保险4000多，假如退保，可以退多少钱？		询问_产品_推荐
我是个人交的社保，中途，查出有大病，可以退保吗？国家对此有照顾吗？		询问_合同_解除
大病救助是报销还是补钱		询问_产品_费用与报销
工伤，老板只买不计名意外险，请问保险公司怎么赔付		理赔_申请
员工意外保险上班时受伤，老板买不计名意外险，请问有哪些赔付		询问_保险责任
简易程序的交通事故一般理赔多长时间到帐		理赔_速度
我在买保险非让填写老公是受益人，我可以把受益人写成自己七岁的孩子吗？		询问_受益人
汽车事故致人死亡谅解费由车主出还是保险出		理赔_情景_全残或身故
晶算师太保财险中高端住院医疗保险多少钱		询问_产品_费用与报销
哺乳期间被公司辞退，还要求返还社保钱，有没有什么办法应对？		询问_保费_核算
帮我查找一下保险公司意外险怎么买		询问_投保_指引
漏斗胸买重疾险,除了漏斗胸,其他疾病可以报销吗		询问_产品_费用与报销
有糖尿病买了保险两年现在可以退保么		询问_合同_解除
我是个人交社保1021每个月，中间查出有大病，想退保可以吗		询问_合同_解除
儿牺牲了，父亲在看大病有得报销吗？		理赔_方式
恶性肿瘤手术后四年中，单位一直交保险，现在好转怀孕了，单位却把保险停了，合法吗？		询问_产品_推荐
重大疾病休息四年又怀孕了,可以有生育金吗?		询问_保全规则
残疾证涨工资会增加企业负担吗		保障_范围_情景
2月份做颈椎内固定手术，同年6月份能做为投保人给家人购买商业保险吗。		限制_投保人
客户2月份摔伤颈椎，脊髓损伤，同年6月分回复良好，能购买健康类保险，过作为投保人吗？		询问_产品_推荐
客户2月的做颈椎手术同年6月能做投保人吗?		询问_投保_年龄_限制
孩子斜颈需要手术在平安福报销范围		询问_产品_费用与报销
买了平安福,为什么割包茎并住院五天，却没得报销？		询问_产品_费用与报销
企业从事第五类职业建筑安装工程，一般的团意险和意外保险没什么用啊，可以单独购买工伤保险嘛？		other
机动车撞人除保险公司外肇事者有没有责任		理赔_申请_资料
平安智能星保险六岁交的，每年4000元，交十年，教育基金什么时候可以领		other
小孩他爸出了意外赔偿费该谁拿着这个钱合适		询问_保险责任
我有三个孩子想给孩子们买保险应该怎么办年龄分别是14,16,18		询问_投保_年龄_限制
那上海人没有 满15 年金已经到了退休年龄了独生子女费可以领取吗		询问_保费_缴纳
交通事故中，现在伤者出院，要车主的保险单，和车主的身份证复印件。车主没给，伤者说要去起诉车主，过去		理赔_申请_资料
保险理财与人民币理财的区别		询问_投保_适用币种
我刚定的火车票，不要20元保费，想退掉，怎么办		询问_合同_解除
购买了重疾保险，得病不在保障内，没理赔，但大病救助报销的却要我退了重疾险，才可以报，是这样吗		理赔_申请
领取失业金两年慢性病门诊待遇就取消了吗		other
人民币理财与保险理财对比		询问_投保_适用币种
得了肺炎在别的公司理赔过还能买重疾险吗		承保_投保_情景
到度假村吃饭小孩在里面其他地方玩受伤了可以理赔吗		理赔_申请
退休职工健康答题通知怎么又写		询问_保险事故通知
听说意外死亡的人是没有资格投胎的，真的吗		询问_宣告死亡
去泰国旅游五天时间买哪种HUTS保险，需要多少钱?		介绍_产品
52岁的岁的人因施工意外死亡怎样赔偿偿		理赔_情景_全残或身故
家人出车祸了，对方说有第三者险，请问第三者险是伤者住院用还是出院后能用，期间费用自己出的三者险给赔		询问_产品_费用与报销
耳朵堵塞可以报意外险不		介绍_定义_保险种类
喝了酒骑电动车摔伤农村合作医疗报销吗		询问_产品_费用与报销
仓前中心幼儿园职工养老保险，刚新进的职工芥老保险怎么交的		限制_投保_职业
身体健康，儿孙都有工作，拿了十几年底保为什么只停保而不退保		询问_合同_解除
民生税优健康险和泰康税优健康险的差别是什么？		询问_产品_优势
阳光税优健康险和民生税优健康险哪个好？		询问_产品_优势
有谁了解呼伦贝尔意外新农合住院报销		询问_产品_费用与报销
最近看到一款安邦的常青树终身重疾险，大神们怎么看？		询问_产品_推荐
女儿刚上幼儿园，买份重疾险,有推荐的吗		询问_投保_指引
工商银行工资4500只有意外险怎么扣税		other
对比民生、泰康、阳光税优健康险，该如何选？		other
民生税优健康险和阳光税优健康险的差别是什么？		询问_产品_优势
北京同仁堂健康药业股份有限公司不给农村户口员工交住房公积金 这合法吗？		询问_保费
泰康税优健康险和民生税优健康险哪个好？		询问_产品_优势
买重疾险的话，一年要花费多少钱呢？		询问_保费_核算
平安世纪赢家终身寿险 万能型		询问_保险类型
想给孩子买少儿定期消费型重疾险		询问_投保_年龄_限制
每个月交358.4交10年，20后返还总额的118%是多少啊？		other
人寿生存金 3天内到账 一般是第几天到？		询问_增值服务_内容
国寿福禄双喜两全分红型退保我交了三年36000元！该退多少钱？		询问_合同_解除
我女儿没有绞农村医疗保险怎么办，现在需要几十万的手术费怎么办？		询问_产品_推荐
坐两个半小时飞机要买保险吗？？，，第一次坐飞机需要注意什么		询问_产品_推荐
退休死亡新规定30个月		询问_宣告死亡
有社保还需要买重大疾病保险吗		询问_商业保险与医保的关系
交通事故，对方轿车逆行，改变现场报保险，算是骗保么？会有什么责任		询问_合同_解除
如果一七年的医保卡忘记交费现在交，住院能报销吗 现在补交还可以吗		询问_投保_指引
老爸出了交通事故，案子也结了，就差保险公司打款了，可他们天天各种理由拖着不打款		other
意外伤残险		介绍_定义_保险种类
做手术同等责任保险公司怎么赔偿		理赔_申请
请问大家有没有可以报销门诊的医疗保险？我上学期看病花了一万多，但学校里最多报八百，还要依据病种等等		询问_产品_费用与报销
医保局我门诊病历丢了现在补的是现在曰期行吗?		保障_范围_疾病
我的电动车与出租车相撞卸任划分是他主要责任我次要责任对方有强险 我的是不到两个月的新电动		询问_保险责任
交通事故二审诉讼费谁出，保险公司不服上诉		询问_产品_推荐
3岁孩子发生意外造成10级伤残，赔偿标准怎么算？		理赔_申请_疾病
我爸因为肺炎引起的咯血，急诊住院，我爸单位是交五险一金的，这种情况社保那边可以报销吗		询问_合作单位_合作医院
交通事故后二级甲等医院出具的证明人寿保险公司认可吗？		询问_保险事故通知
我是娄烦新农合在十二局生孩子怎么报销		询问_产品_费用与报销
公司帮我交社保,给工资，但是其他福利(比如说公司旅游,年终奖等)没有,其他人都有算不算违规？		询问_保费_缴纳
我是个农村的精准扶贫护，在外地做了手术，医疗费用都是自己垫付的，到当地能报销哪些，还有转院证明？		询问_保险金额
小孩子三番五次和保险公司销售部经理说自己长大了当总经理用机器人当理赔员再不怕理赔员捞好处了,怎么劝?		理赔_申请_资料
小孩烫伤了学校买的意外险是怎么报销的		询问_产品_费用与报销
国寿安鑫两全保险是分红型保险吗		询问_保费_缴纳_方式
门诊病历丢了怎样找保险公司理赔		理赔_申请
当事人购买保险后,某机构从事以盈利为目的商业活动,当事人参加后,不幸出现意外,会不会得到理赔		询问_投保_指引
以盈利为目的,购买保险后,出现意外,会不会得到理赔		理赔_申请
平安寿险脑损伤综合症算是重疾吗		介绍_定义_疾病种类
多年前洗胃住院影响保险理赔吗		理赔_申请
社保八月慢一年九月一号可以上公立幼儿园吗		询问_信息误告
少儿适合买爱满分还是平安福		询问_投保_指引
意外医疗费率：14+1／10000在×保险基本金额啥意思		询问_保险金额_基本保险金额
交通事故对方想我方全责，会对我方有哪些影响？会不会下套给我方？		询问_保险责任
别人坐顺风车无偿顺带，高速路上发生追尾车祸，自己自己重伤坐车人死亡，自己要承担多少责任？		理赔_申请_资料
健康保险合同没有如实告知，两年内发生了保险事故，两年后申请理赔，保险公司能赔吗		询问_如实告知
住院花了7500元,按80%报销能报多少钱?		询问_产品_费用与报销
请问小孩刚出生患病住院可不可以用父母医保报销		询问_产品_费用与报销
交通事故责任各一半 保险公司预支一万 医药费其余的各一半是由对方司机还是对方保险公司出？		询问_保费_缴纳_年期
今年4月份买了工银安盛御如意重大疾病险2个月我想退保，请问能退多少钱		询问_合同_解除
在武大人民医院住院，市职工医保怎么走流程，先要全额垫资吗？		理赔_申请
老太太让车刮倒了！要出院了，对方的保险说，先办出院吧，完找保险公司报销，我说。出院后护理费呢？老太		询问_增值服务_内容
2007年的时候我妈给我买了一份中国人寿国寿美满人生年金保险分红型保险。现在家里急用钱可以退保吗？		限制_投保
双方交通事故，无人受伤，对方主要责任，我次要责任，双方走保险，保险赔付之后		询问_保险责任
意外险都包括什么？		询问_保险责任
中国人寿福星少儿保险年交1450		other
我的车停在家门口有个酒后骑电动车撞上了保险公司会赔吗		保障_范围
监外执行可以做为投保人给小孩买商业保险吗		限制_投保_职业
少儿国寿福至尊版560一生平安多少岁可以拿钱		询问_保费_核算
关于红双喜新c款两全保险有正规文本吗？		询问_保全规则
中国人寿金鼎富贵两全保险公司淮安区银行买e款五年到期过一个月分红还没到账怎么办当时在朱桥分行		介绍_公司
中国人寿金鼎富贵两全保险公司淮安区银行买e款五年到期过一个月分红还没到账怎么办当时在朱桥分行买的		介绍_公司
在银行买的e款五年到期过一个月分红险钱还没打给我该怎么查		other
宫肌瘤要动手术住院但社保未满一年能报销吗?		询问_产品_费用与报销
在外地住院花了6000多能到老家什么地方报销		other
商业医疗案审核暂缓是什么意思？能否理赔？		理赔_申请
我在一五金厂上班,想办个人意外险,一年应缴多少钱		询问_保费_缴纳
生育保险交满一年怀孕后离职，生孩子时给报销吗？五险一金可以自己单独只交生育保险吗？		询问_产品_费用与报销
一个人病了，手术费花3000住院花1000元请问合作医疗可以报多少钱		询问_合作单位_合作医院
死亡赔偿金按城镇标准的必要条件是什么		询问_宣告死亡
我出车祸对方人没有事，交警说我全责，我现在已经住院，我车没有保险，对方车坏了，对方说我不赔起诉我，		询问_保险责任
交通事故责任认定书下来了需要车主到保险公司签字，但联系不上该怎么办？		询问_联系方式
2018年新社保卡，可以异地药店买药吗？可以异地看病住院用吗？		询问_保费_核算
意外收到异地居住人员领取社会保险待遇资格协助认证的单子		询问_增值服务_内容
请问我老公用小孩保险贷款，现在钱还了，为什么过去五天了，还没有扣钱		other
小孩子在学校受伤了，骨折了有保险请问学校有义务赔偿吗		保障_范围_情景
下班后同事聚餐回家路上骑电瓶车发生意外，请问公司有责任吗？前提是只买了工商险，		询问_保险责任
小孩意外受伤有学平险用医保还是直接自己花钱？哪种更好？		询问_产品_推荐
小孩意外受伤有学平险用医保还是直接自己花钱？		询问_产品_推荐
动了手术报销，他会查明你到底动了什么手术吗		other
建筑I地工伤算不算意外险		介绍_定义_保险种类
请问，在异地住院，社保要到当地报，早上出院，手续下午办，算下午出院吗		询问_产品_推荐
氨曲南针剂意外险给不给报销		询问_产品_费用与报销
国寿鑫如意年金保险（白金版)		other
重大疾病保险哪个保险公司好		other
六岁孩子上的平安智能星保险，每年交费4000元，交15年，扣不扣保费		询问_保费_核算
我家孩子在学校自己弄伤自己了住院治疗没有报销为什么		询问_产品_费用与报销
我的车买了100万的第三责任险，都是出了事故100万已经陪完了，这一年万一再出事故还有陪吗？		other
中学生交里100元医外保险出事报销多少钱		询问_产品_费用与报销
为什么在单位交了医疗保险住院的时候还得个人交医疗费用并且出院还得用个人现		询问_产品_费用与报销
意外伤害保险与医保能同时报销吗		询问_产品_费用与报销
关于交通肇事死亡赔偿，配偶失踪联系不上，父母可全权办理理赔吗？		询问_宣告死亡
交8年保20年还有百分之十八个点返还真的吗？每月交699元		other
民生保险能换险种吗？我买了一份重大疾病保终身，可是买时沒有告诉是一辈子只保我十万元。如果活到八十岁		询问_保险种类
刚出生的宝宝，购买少儿平安福的话，以后按职业类别需要加费吗？比如主险保额30万。		限制_投保_职业
车辆注册过滴滴没拉客发生交通事故，保险公司赔嘛？		保障_范围_情景
车辆注册过滴滴快车但是没拉客，发生交通事故保险公司赔嘛？		保障_范围_情景
在外地骨伤住院治疗能否报销？		询问_产品_费用与报销
四级残疾人养老保险新政策		other
金裕世家春蕾幼儿园怎么样?		询问_保险事故通知
平安脑血管瘤算重疾吗		询问_疾病_属于_疾病种类
无证驾驶出事故负全责保险公司应该理赔多少		理赔_比例
个人对保险不太重视，不知道买了到底好不好，前天朋友推荐爱与面子还是买了终身重疾险，请大家帮我解释下		介绍_定义_保障项目
福满一生保险里的生存金可以中途领取吗		介绍_定义_保险种类
工人不愿意买意外保险，怎么签协议呢		限制_投保人
年龄25岁，智力三级残疾，能买什么保险？		询问_产品_推荐
在企业交了四险，为啥没有医疗保险金返还		询问_产品_期满返还
新农合生在外地孩子剖腹产报多少,怎么报销，是不是就给500元，就不给了？		询问_产品_费用与报销
请问三岁孩子上平安鑫盛12，保额和重疾都是六万，年缴费两千多，怎么样		询问_保费_核算
机动车与行人发生交通事故如何赔付		保障_范围_情景
2018年大人医保卡小孩可以用吗？		询问_投保_年龄_限制
贫血住院三天花五千医保报销192元正长吗		询问_保险责任
买保险要求体检糖化血红蛋白		询问_体检
新生儿社保第一年交费孩子上学免费吗		询问_保费_缴纳
人在外地带小孩怎么写证明回家领取失业保险金		other
不知道和意外哪个先到		other
六岁交的平安智能星保险，每年交4000，交15年，账户一直不动，到孩子26岁可以领多少		询问_保单_缴纳_期缴
孩子吞了一个**意外保险能报销吗		询问_产品_费用与报销
请教大神们，给9岁小男孩买保险，中意一生保和泰康百分百那个性价比好，谢谢！！！！		询问_投保_年龄_限制
我儿子六岁我给他上的中国平安智能星保险，一年交六千元，交15年，在孩子26岁我把钱全部取出来，能拿		询问_保费_缴纳
寿险6万保额,住院3份什么意思？		询问_产品_费用与报销
我儿子六岁，我给他上的中国平安智能星保险，是理财的吗		询问_信息误告
姐姐用妹妹的医保做了手术会给妹妹造成伤害吗?		other
卖车，只有协议，没有保险，买家出了交通事故了，卖家如果有连带责任的话，最高卖家赔偿多少钱啊		询问_产品_推荐
朋友想在保险公司里买理财产品，五年后才能返利，但是年龄超了不能买，想用我的身份证和银行卡，怎么办		询问_产品_期满返还
生孩子是是子痫前期，生完孩子一年多买保险必须要告知吗		询问_如实告知
生孩子时子痫前期,生过孩子一年多买保险时需要告知吗		询问_如实告知
在太平洋保险公司的陆几所买理财产品利息是多少存50万一年。		介绍_定义_情景
生孩子时子痫前期,现在生完孩子一年多买保险时需要告知吗		询问_如实告知
我车出事故了。对方全责。对方是货车物流的司机		询问_投保_指引
我们车子把一个91岁老年人,碰了,是找我们,还是找保险公司		other
请问，婴儿买社保是怎么买，，社保都保些啥		询问_投保_指引
我想问的是，在平安买了一份意外险十重疾险，假如一直没用得上的情况下怎么赔付		询问_产品_推荐
强制险刚到期出事故了能报不？其他保险都没到期		询问_保险期间
我买的三者险是100万加不计免赔。发生了点小交通事故我全责，这种我不用拿钱出来？保险公司会全赔吗？		other
小儿先心病自然修后可以买健康险吗?		询问_投保_指引
1957年9月10日生，2018年5月7日意外死亡，保险公司理赔算活多少岁计算		询问_产品_推荐
大学生张某在校期间投保了学生幼儿平安人身意外伤害保险，附加住院医疗保险如何理赔？		询问_联系方式
我上班时间被撞，对方全责，公司也报了工伤保险，请问我住院期间公司还给我开资么		询问_产品_费用与报销
人寿保单两年交三十万能借多少		询问_保单_借款
我买的安邦两全万能B款保险，里面含有人生意外险吗		介绍_产品
新生儿黄疸加脐带发炎住院还能购买太平洋保险吗		保障_范围_疾病
住院时发现给写了自费了,我是医保的		other
一个人病了，手术费花3000住院花1000元，请问合作医疗可以报多少钱		other
岳池昂阳教育老师打学生，导致耳鸣呕吐晕倒，请问师德何在，有没有人管		保障_范围_疾病
请问厂里老板说意外险要一千六百元，这是不是坑工人。希望大神们告知		询问_保费
交通事故肇事被死亡方强烈要求多支付了五万元丧葬费，保险公司赔偿后可以要回吗		询问_宣告死亡
请问厂里买的最高意外险是多少钱一个人，如果老板在意外险上吃工人的钱应该怎样告他		询问_产品_最高保额
关于交通事故后误工证明怎么开具的问题		other
子女贍养老人,老人必须要告知自己的储蓄吗		询问_如实告知
二手车过户保险没过户，现在出现交通事故，		other
在职的工人岗位具体包括哪些？养老院的护理人员算作工人岗位吗？		询问_保险责任
单位组织旅游，飞机延误险怎么买		询问_投保_指引
社保断缴一个月，续缴后，住院为何不能报销？还有其他办法吗？		询问_产品_费用与报销
平安保险的新产品平安爱满分和天安保险的爱立方 爱相伴 健康源尊享 哪一款做为终身重疾险适合给孩子		询问_信息误告
平安爱满分与天安的爱相伴比较 哪款更适合新生儿上？请各位专业人士赐教 感谢		理赔_速度
儿童社保卡出院结账咋查不到信息?		询问_保单_查询
孩子幼年时怀疑是类风湿可以投保重疾险吗		承保_投保_情景
我开车撞到人了，我全责，只有强制险，伤者住院花3万多，伤残10级都不是，保险公司会赔偿他多少？		理赔_申请_资料
儿童保险卡结账查不到信息是咋回事?		询问_保单_查询
我在外地工作交的市医保，我母亲是农村合作医疗，如果我母亲生病住院会因为我没交农村合作医疗影响报销吗		询问_合作单位_合作医院
鱼塘商道智慧 鑫教授，我是一个在县城儿童****商怎样才能提高销售额？		介绍_产品
厂子说是人事部，今天去面试，照片交了60，体检费480，又交了1500保证金签五险一金，是真是假啊		询问_体检
为什么选择华泰金融的朋友比较多，在华泰金融投资收益很高吗？		询问_保险金_给付
我有个脑瘫孩子，现在刚好七周岁，有二级残疾证，我现在想给我的孩子办个低保，我想问下可以吗，怎么办		询问_产品_推荐
体检可以用医保卡交费吗		询问_体检_标准
在呼和浩特的住院费用回建平报农村合作医疗,需要什么手续？		询问_产品_费用与报销
小孩因血小板减少住过两次院,还能购买商业保险吗		限制_购买_产品
西安交通事故快速理赔中心		询问_合同_成立
我申请了大病医保不上班，退休后退休金会少吗？		other
发生交通事故有人员受伤，保险公司按交强险一万以下的只报销医疗费用的80%合不合理？？		询问_产品_费用与报销
磐安县为60岁以上老人办理意外伤害险如何赔付？		询问_保障项目_赔付
有车,但是得了大病能申请贫困户吗?		保障_范围_情景
用社保卡在网上预约挂号怎么预约		询问_增值服务_内容
恒大人寿恒久财富一号两全保险(万能型)我买的是一年的，去年没有去取，今年到期了乜没有电话通知，请问		询问_投保_年龄_限制
平安意外险怎么退款没有损失		询问_合同_解除
听力测试值多少不影响在新华保险公司投保健康险医疗		other
前海人寿保单收益的保障性		询问_保险责任
交通事故我的全责，没有人员伤害，双方都不是营运车辆，对方不到保险公司指定的地方修，他去他买车的4s		other
去银行查储蓄账户，原先已经有一个未启用的社保账户，最近又多出一个社保账户是为什么。		询问_保费_核算
乳腺癌大病医保可享受几年		承保_投保_疾病
中是二局三公司退休职工死亡抚恤金如向计算		限制_投保_职业
我和爱人都有医保，但都是农村户口，我们的孩子能交合疗吗？		询问_投保_年龄_限制
交通事故我方主责，对方次责。没有人员伤亡，对方车辆无损坏，我方有损坏，保险怎么赔		other
退休人员的企业年金从哪领？		询问_合同_解除
退休人员企业年金从哪领		询问_合同_解除
想买一份健康险，但是之前做过病理检查，报告显示异样，能理赔吗？		理赔_申请
小孩子在抬拳道学校上课时手摔骨折,应该理赔多少合理		理赔_申请
小孩子在抬拳道学校摔骨折,应该理赔多少合理		理赔_申请
给孩子买保险有必要吗		询问_投保_年龄_限制
交通事故人伤保险范围以外医药费		询问_产品_费用与报销
有点冠心病,没有住院,想买商业保险,这个能查出记录吗？		other
交通事故责任同等，车方垫付1万，保险垫付1万，我自己垫付11万，十级伤残 保险公司该赔我多少钱		询问_保费_缴纳_垫缴
体育课同学跳绳，绳子意外伤到另一个同学眼睛，学生买了保险，校方说保险没有用报销不到药费，学校是对错		询问_产品_推荐
沼气中毒住院能报销吗		询问_产品_费用与报销
